_id,actorLink,actorName,actors,characterImageFull,characterImageThumb,characterLink,characterName,guardedBy,houseName,killed,killedBy,kingsguard,marriedEngaged,nickname,parentOf,parents,royal,servedBy,serves,siblings
61997c2bdee7e981f7971055,/name/nm2657974/,Esmé Bianco,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NzA4OTQ5Ml5BMl5BanBnXkFtZTcwMDY5ODg4OQ@@._V1_SY1000_CR0,0,811,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NzA4OTQ5Ml5BMl5BanBnXkFtZTcwMDY5ODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0010187/,Ros,,,,"[""Joffrey Baratheon""]",,,,,,,,,
61997c2bdee7e981f7971056,/name/nm5093301/,Alexandra Dowling,,https://images-na.ssl-images-amazon.com/images/M/MV5BNzhhZGIxYjctMjBkNC00YTJhLTlmMDAtOWUyYjlhNWE3Yzg3XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNzhhZGIxYjctMjBkNC00YTJhLTlmMDAtOWUyYjlhNWE3Yzg3XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0391563/,Roslin Frey,,Frey,,,,"[""Robb Stark"",""Edmure Tully""]",,,"[""Walder Frey""]",,,,
61997c2bdee7e981f7971057,/name/nm1414435/,Robert Sterne,,,,/character/ch0305048/,Royal Steward,,,,,,,,,,,,,
61997c2bdee7e981f7971058,/name/nm0565472/,Bryan McCaugherty,,,,/character/ch0014591/,Ryger Rivers,,,,,,,,,"[""Walder Frey""]",,,,
61997c2bdee7e981f7971059,/name/nm1748634/,Lucian Msamati,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzIyNzg3MDktM2M3OS00YzUzLTk2ZjktMGMxY2Y5Y2IyMGVhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMzIyNzg3MDktM2M3OS00YzUzLTk2ZjktMGMxY2Y5Y2IyMGVhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0381104/,Salladhor Saan,,,,,,,,,,,,,
61997c2bdee7e981f797105a,/name/nm4263213/,John Bradley,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyODYyOTczMF5BMl5BanBnXkFtZTcwNjY0ODg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyODYyOTczMF5BMl5BanBnXkFtZTcwNjY0ODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0244961/,Samwell Tarly,,,"[""White Walker"",""Thenn Warg""]",,,"[""Gilly""]",,"[""Baby Sam""]","[""Randyll Tarly"",""Melessa Tarly""]",,,,"[""Dickon Tarly"",""Talla Tarly""]"
61997c2bdee7e981f797105b,/name/nm0564920/,Rory McCann,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjEwNDQ1MF5BMl5BanBnXkFtZTcwMzAxODg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjEwNDQ1MF5BMl5BanBnXkFtZTcwMzAxODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0162882/,Sandor Clegane,,,"[""Mycah"",""Kings Landing Rioter #1"",""Kings Landing Rioter #2"",""Kings Landing Rioter #3"",""Beric Dondarrion"",""Frey Soldier #2"",""Lowell"",""Dying Man"",""Biter"",""Steve"",""Riddell"",""Gatins"",""Morgan"",""Lem Lemoncloak"",""Gregor Clegane"",""Sandor Clegane""]","[""Sandor Clegane""]",,,The Hound,,,,,,"[""Gregor Clegane""]"
61997c2bdee7e981f797105c,/name/nm3849842/,Sophie Turner,,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAwMjE2NDExNF5BMl5BanBnXkFtZTcwODAwODg4OQ@@._V1_SY1000_CR0,0,806,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BNjAwMjE2NDExNF5BMl5BanBnXkFtZTcwODAwODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0158137/,Sansa Stark,"[""Lady""]",Stark,,,,"[""Joffrey Baratheon"",""Tyrion Lannister"",""Ramsay Snow""]",,,"[""Eddard Stark"",""Catelyn Stark""]",true,,,"[""Robb Stark"",""Arya Stark"",""Bran Stark"",""Rickon Stark""]"
61997c2bdee7e981f797105d,,,"[{""actorName"":""Tara Fitzgerald"",""actorLink"":""/name/nm0001216/"",""seasonsActive"":[3,4,5]},{""actorName"":""Sarah MacKeever"",""actorLink"":""/name/nm5223922/"",""seasonsActive"":[2]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BZGZjNDA5YWUtZjE5OC00NGE2LWI3Y2UtOTQ1Yjg1MDc3MTk4L2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZGZjNDA5YWUtZjE5OC00NGE2LWI3Y2UtOTQ1Yjg1MDc3MTk4L2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0316924/,Selyse Baratheon,,Baratheon,"[""Selyse Baratheon""]","[""Selyse Baratheon""]",,"[""Stannis Baratheon""]",,"[""Shireen Baratheon""]",,,,,
61997c2bdee7e981f797105e,/name/nm1378629/,Maggie Hayes,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODQ3NzIzMV5BMl5BanBnXkFtZTgwODczMjk5NTE@._V1_SY1000_CR0,0,1502,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODQ3NzIzMV5BMl5BanBnXkFtZTgwODczMjk5NTE@._V1._SX100_SY140_.jpg,/character/ch0540869/,Septa Moelle,,,,,,,,,,,,,
61997c2bdee7e981f797105f,/name/nm0114742/,Susan Brown,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzc5ZTY2MTEtYzZiNy00MGExLWI0MjctOTcxMjdlZmU3OWM5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMzc5ZTY2MTEtYzZiNy00MGExLWI0MjctOTcxMjdlZmU3OWM5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0248505/,Septa Mordane,,,,"[""Lannister Guardsman""]",,,,,,,,,
61997c2bdee7e981f7971060,/name/nm1103771/,Mary Jordan,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODQ3NzIzMV5BMl5BanBnXkFtZTgwODczMjk5NTE@._V1_SY1000_CR0,0,1502,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODQ3NzIzMV5BMl5BanBnXkFtZTgwODczMjk5NTE@._V1._SX100_SY140_.jpg,/character/ch0540869/,Septa Scolera,,,,,,,,,,,,,
61997c2bdee7e981f7971061,/name/nm1821446/,Hannah Waddingham,,https://images-na.ssl-images-amazon.com/images/M/MV5BYzUwNTlhNTktNDViMS00ZmJiLWJlMDMtNTUzZWU1ZTVjZTY4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYzUwNTlhNTktNDViMS00ZmJiLWJlMDMtNTUzZWU1ZTVjZTY4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0512215/,Septa Unella,,,,,,,,,,,,,
61997c2bdee7e981f7971062,/name/nm0352901/,Kenneth Hadley,,,,/character/ch0540865/,Septon,,,,,,,,,,,,,
61997c2bdee7e981f7971063,/name/nm0126298/,Terry Byrne,,,,/character/ch0540865/,Septon,,,,,,,,,,,,,
61997c2bdee7e981f7971064,/name/nm4757478/,Dez McMahon,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjJmYzRlZTUtODkwNS00OTE4LTllYWUtOTdiMGQ1MTE2MTU4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjJmYzRlZTUtODkwNS00OTE4LTllYWUtOTdiMGQ1MTE2MTU4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0540153/,Ser Endrew Tarth,,,,,,,,,,,,,
61997c2bdee7e981f7971065,/name/nm1402546/,Sibel Kekilli,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMTA0NTY5NF5BMl5BanBnXkFtZTcwNjk2ODg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMTA0NTY5NF5BMl5BanBnXkFtZTcwNjk2ODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0250564/,Shae,,,,"[""Tyrion Lannister""]",,,,,,,,,
61997c2bdee7e981f7971066,/name/nm0428765/,Mark Lewis Jones,,https://images-na.ssl-images-amazon.com/images/M/MV5BY2Y1YTI2YTMtY2E3Ny00OTliLTg2MWYtMTFlYWU3ZjAyYzFiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BY2Y1YTI2YTMtY2E3Ny00OTliLTg2MWYtMTFlYWU3ZjAyYzFiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305021/,Shagga,,,,,,,,,,,,,
61997c2bdee7e981f7971067,,,,,,,Shaggydog,,Stark,,"[""Smalljon Umber""]",,,,,,,,,"[""Grey Wind"",""Lady"",""Nymeria"",""Summer"",""Ghost""]"
61997c2bdee7e981f7971068,/name/nm5081192/,Kerry Ingram,,https://images-na.ssl-images-amazon.com/images/M/MV5BZjUzNmYzZDktZGY4ZS00ZDA1LWE1MGItMDAwM2E1ZGVlODg1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZjUzNmYzZDktZGY4ZS00ZDA1LWE1MGItMDAwM2E1ZGVlODg1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0306346/,Shireen Baratheon,,Baratheon,,"[""Melisandre""]",,,,,"[""Stannis Baratheon"",""Selyse Baratheon""]",,,,
61997c2bdee7e981f7971069,/name/nm0432838/,Slavko Juraga,,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA3YTFlMDAtNzIxNy00NGQzLWJlMjYtZGY3MjdmNThjMGIwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA3YTFlMDAtNzIxNy00NGQzLWJlMjYtZGY3MjdmNThjMGIwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0345051/,Silk King,,,,"[""Pyat Pree""]",,,,,,,,,
61997c2bdee7e981f797106a,/name/nm2746504/,Dean S. Jagger,,https://images-na.ssl-images-amazon.com/images/M/MV5BNzViODI3ZTctMjZmNC00MzBhLWIxNTgtMDAzMTQ5OWM3YjE2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNzViODI3ZTctMjZmNC00MzBhLWIxNTgtMDAzMTQ5OWM3YjE2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0540067/,Smalljon Umber,,,"[""Shaggydog""]","[""Tormund Giantsbane""]",,,,,"[""Greatjon Umber""]",,,,
61997c2bdee7e981f797106b,/name/nm0087432/,Nicholas Blane,,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA4NWE5ZDgtNjQ0Ni00YmUxLWJhZTgtOTRmY2U0YzI3YmE2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYTA4NWE5ZDgtNjQ0Ni00YmUxLWJhZTgtOTRmY2U0YzI3YmE2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305005/,Spice King,,,,"[""Pyat Pree""]",,,,,,,,,
61997c2bdee7e981f797106c,/name/nm0226820/,Stephen Dillane,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNzY0NzI0NF5BMl5BanBnXkFtZTcwNjA2NDk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNzY0NzI0NF5BMl5BanBnXkFtZTcwNjA2NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0250897/,Stannis Baratheon,,Baratheon,"[""Gordy"",""Simpson""]","[""Brienne of Tarth""]",,"[""Selyse Baratheon""]",,"[""Shireen Baratheon""]",,,,,"[""Robert Baratheon"",""Renly Baratheon""]"
61997c2bdee7e981f797106d,/name/nm5792452/,Michael Stuart,,,,/character/ch0517008/,Stark Bannerman,,,,,,,,,,,,,
61997c2bdee7e981f797106e,/name/nm4335246/,Faolan Morgan,,,,/character/ch0305311/,Stark Guard,,,,,,,,,,,,,
61997c2bdee7e981f797106f,/name/nm4492916/,Rick Burn,,,,/character/ch0305311/,Stark Guard,,,,,,,,,,,,,
61997c2bdee7e981f7971070,/name/nm1423916/,David Sheehan,,,,/character/ch0305311/,Stark Guard,,,,,,,,,,,,,
61997c2bdee7e981f7971071,/name/nm5981376/,Paul Monahan,,,,/character/ch0305311/,Stark Guard,,,,,,,,,,,,,
61997c2bdee7e981f7971072,/name/nm1652341/,Jamie Michie,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxOWYwYTctNjFlMy00MmUyLWI4MWYtZjhkMzNhYjI5YzQ1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxOWYwYTctNjFlMy00MmUyLWI4MWYtZjhkMzNhYjI5YzQ1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0396530/,Steelshanks Walton,,,,,,,,,,,,,
61997c2bdee7e981f7971073,/name/nm1794801/,Colin Carnegie,,,,/character/ch0305329/,Stevron Frey,,Frey,,,,,,,,,,,
61997c2bdee7e981f7971074,/name/nm1651043/,Stephen Don,,https://images-na.ssl-images-amazon.com/images/M/MV5BYjFhYzE5NGYtMWM5Zi00YjAyLWI4YTktNDhhYTE1NGFhZjgwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYjFhYzE5NGYtMWM5Zi00YjAyLWI4YTktNDhhYTE1NGFhZjgwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0304972/,Stiv,,,,"[""Theon Greyjoy""]",,,,,,,,,
61997c2bdee7e981f7971075,/name/nm0464305/,Yuri Kolokolnikov,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNDM4Mjc1M15BMl5BanBnXkFtZTgwODQyMTg1MTE@._V1_SX1777_CR0,0,1777,999_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNDM4Mjc1M15BMl5BanBnXkFtZTgwODQyMTg1MTE@._V1._SX100_SY140_.jpg,/character/ch0400416/,Styr,,,"[""Olly's Mother""]","[""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f7971076,,,,,,,Summer,,Stark,"[""Catspaw Assassin""]","[""Wights""]",,,,,,,,,"[""Grey Wind"",""Lady"",""Nymeria"",""Shaggydog"",""Ghost""]"
61997c2bdee7e981f7971077,/name/nm1115654/,Miltos Yerolemou,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTA3NDY5Nl5BMl5BanBnXkFtZTcwMDg0ODg5NA@@._V1_SY1000_CR0,0,665,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTA3NDY5Nl5BMl5BanBnXkFtZTcwMDg0ODg5NA@@._V1._SX100_SY140_.jpg,/character/ch0246934/,Syrio Forel,,,,"[""Meryn Trant""]",,,,,,,,,
61997c2bdee7e981f7971078,/name/nm2772105/,Oona Chaplin,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MjY3ODA5OF5BMl5BanBnXkFtZTcwMTA3NDk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MjY3ODA5OF5BMl5BanBnXkFtZTcwMTA3NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0305007/,Talisa Maegyr,,,,"[""Lothar Frey""]",,"[""Robb Stark""]",,,,,,,
61997c2bdee7e981f7971079,/name/nm5039410/,Rebecca Benson,,https://images-na.ssl-images-amazon.com/images/M/MV5BZTYwYTA2MWEtM2FjNS00MDNhLWIyMzMtODI0Mjg2Y2ZlODBiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZTYwYTA2MWEtM2FjNS00MDNhLWIyMzMtODI0Mjg2Y2ZlODBiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0523897/,Talla Tarly,,Tarly,,,,,,,"[""Randyll Tarly"",""Melessa Tarly""]",,,,"[""Dickon Tarly"",""Samwell Tarly""]"
61997c2bdee7e981f797107a,/name/nm1146807/,Gary Oliver,,,,/character/ch0473552/,Ternesio Terys,,,,,,,,,,,,,
61997c2bdee7e981f797107b,/name/nm1212069/,Bart the Bear,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0ODQyNzYtZjc4NC00ZmM5LWI5NTgtOTk2OWQ5NjY3ZmVkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0ODQyNzYtZjc4NC00ZmM5LWI5NTgtOTk2OWQ5NjY3ZmVkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1._SX100_SY140_.jpg,/character/ch0085768/,The Bear,,,,,,,,,,,,,
61997c2bdee7e981f797107c,,,"[{""actorName"":""Richard Brake"",""actorLink"":""/name/nm0104114/"",""seasonsActive"":[4,5]},{""actorName"":""Vladimir 'Furdo' Furdik"",""actorLink"":""/name/nm0298842/"",""seasonsActive"":[6,7,8]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BY2ZjNmYyMjAtNGUwYi00N2JmLWEyMTYtMDM5YmM2MWFhMWFiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BY2ZjNmYyMjAtNGUwYi00N2JmLWEyMTYtMDM5YmM2MWFhMWFiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1._SX100_SY140_.jpg,/character/ch0512154/,The Night King,,,"[""Three-Eyed Raven"",""Viserion"",""Ned Umber"",""Theon Greyjoy""]","[""Arya Stark""]",,,,,,,,,
61997c2bdee7e981f797107d,/name/nm1677757/,Anthony Morris,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTRiZjdkNTctMzM3ZC00NDJjLWI1MjctNTdjZjFlYjNiOTMxXkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTRiZjdkNTctMzM3ZC00NDJjLWI1MjctNTdjZjFlYjNiOTMxXkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1._SX100_SY140_.jpg,/character/ch0305033/,The Tickler,,,"[""Tortured Prisoner""]","[""Jaqen H'ghar""]",,,,,,,,,
61997c2bdee7e981f797107e,/name/nm3849670/,Faye Marsay,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzlkNTU5NTYtNmY5OS00NTY2LTk2YWItODU0OTc0MTA5NDQ1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMzlkNTU5NTYtNmY5OS00NTY2LTk2YWItODU0OTc0MTA5NDQ1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0508054/,The Waif,,,"[""Lady Crane""]","[""Arya Stark""]",,,,,,,,,
61997c2bdee7e981f797107f,/name/nm1395532/,Joseph Gatt,,,,/character/ch0400416/,Thenn Warg,,,,"[""Samwell Tarly""]",,,,,,,,,
61997c2bdee7e981f7971080,/name/nm0654295/,Alfie Allen,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3ODUyOTY3N15BMl5BanBnXkFtZTcwNjI4MTg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3ODUyOTY3N15BMl5BanBnXkFtZTcwNjI4MTg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0158526/,Theon Greyjoy,,Greyjoy,"[""Stiv"",""Rodrik Cassel"",""Myranda"",""Bolton Soldier"",""Harrag""]","[""The Night King""]",,,,,"[""Balon Greyjoy""]",,,,"[""Yara Greyjoy""]"
61997c2bdee7e981f7971081,/name/nm0534062/,Oengus MacNamara,,,,/character/ch0540863/,Thin Man,,,,,,,,,,,,,
61997c2bdee7e981f7971082,/name/nm0443373/,Paul Kaye,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNzc0MDUzNF5BMl5BanBnXkFtZTcwMDc1NzE5OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNzc0MDUzNF5BMl5BanBnXkFtZTcwMDc1NzE5OQ@@._V1._SX100_SY140_.jpg,/character/ch0316927/,Thoros of Myr,,,,,,,,,,,,,
61997c2bdee7e981f7971083,,,"[{""actorName"":""Struan Rodger"",""actorLink"":""/name/nm0734654/"",""seasonsActive"":[4]},{""actorName"":""Max von Sydow"",""actorLink"":""/name/nm0001884/"",""seasonsActive"":[6]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BOGI4NGRiNTUtM2ZlYy00ZjhlLWJlYWItMjgzNWIzYWQwZWY0XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOGI4NGRiNTUtM2ZlYy00ZjhlLWJlYWItMjgzNWIzYWQwZWY0XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0414457/,Three-Eyed Raven,,,,"[""The Night King""]",,,,,,,,,
61997c2bdee7e981f7971084,/name/nm4385245/,Tobias Winter,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MjU1NzA1NF5BMl5BanBnXkFtZTcwOTA2Nzk1NQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MjU1NzA1NF5BMl5BanBnXkFtZTcwOTA2Nzk1NQ@@._V1._SX100_SY140_.jpg,/character/ch0305004/,Timett,,,,,,,,,,,,,
61997c2bdee7e981f7971085,/name/nm0928408/,Andrew Wilde,,,,/character/ch0305039/,Tobho Mott,,,,,,,,,,,,,
61997c2bdee7e981f7971086,/name/nm3727276/,"Will O'Connell",,,,/character/ch0509452/,Todder,,,,,,,,,,,,,
61997c2bdee7e981f7971087,/name/nm4475303/,Phil Dixon,,,,/character/ch0305325/,Tomard,,,,,,,,,,,,,
61997c2bdee7e981f7971088,,,"[{""actorName"":""Callum Wharry"",""actorLink"":""/name/nm4422626/"",""seasonsActive"":[1,2]},{""actorName"":""Dean-Charles Chapman"",""actorLink"":""/name/nm2835616/"",""seasonsActive"":[4,5,6]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BOTY1YWUxM2QtZjhmZC00ZmQ2LThkM2YtNTk2MmQ5OTk3NGMyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOTY1YWUxM2QtZjhmZC00ZmQ2LThkM2YtNTk2MmQ5OTk3NGMyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0256424/,Tommen Baratheon,,Baratheon,"[""Tommen Baratheon""]","[""Tommen Baratheon""]",,"[""Margaery Tyrell""]",,,"[""Robert Baratheon"",""Cersei Lannister"",""Jaime Lannister""]",true,,,"[""Joffrey Baratheon"",""Myrcella Baratheon""]"
61997c2bdee7e981f7971089,/name/nm1970465/,Kristofer Hivju,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1OTU3NjUzNF5BMl5BanBnXkFtZTcwNDE0NzE5OQ@@._V1_SY1000_CR0,0,717,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1OTU3NjUzNF5BMl5BanBnXkFtZTcwNDE0NzE5OQ@@._V1._SX100_SY140_.jpg,/character/ch0316925/,Tormund Giantsbane,,,"[""Rattleshirt"",""Smalljon Umber""]",,,,,,,,,,
61997c2bdee7e981f797108a,/name/nm4514519/,Toby Sebastian,,https://images-na.ssl-images-amazon.com/images/M/MV5BODkzNjY0NTA0MV5BMl5BanBnXkFtZTgwNjc1NDE3NTE@._V1_.jpg,"https://m.media-amazon.com/images/M/MV5BODkzNjY0NTA0MV5BMl5BanBnXkFtZTgwNjc1NDE3NTE@._V1_SX100_CR0,0,100,100_AL_.jpg",/character/ch0506400/,Trystane Martell,,Martell,,"[""Obara Sand""]",,"[""Myrcella Baratheon""]",,,"[""Doran Martell""]",,,,
61997c2bdee7e981f797108b,/name/nm0309693/,Mark Gatiss,,https://images-na.ssl-images-amazon.com/images/M/MV5BOTFjYWJjZTEtM2Y1Zi00YzE0LTkzOTItZGZkNzM2YjBiNjg5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOTFjYWJjZTEtM2Y1Zi00YzE0LTkzOTItZGZkNzM2YjBiNjg5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0468190/,Tycho Nestoris,,,,,,,,,,,,,
61997c2bdee7e981f797108c,/name/nm3065809/,Rosabell Laurenti Sellers,,https://images-na.ssl-images-amazon.com/images/M/MV5BNDY5NzBiMTQtYzhmMS00Y2FmLTkzYzYtYzM2ODBjNGZlNGNiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNDY5NzBiMTQtYzhmMS00Y2FmLTkzYzYtYzM2ODBjNGZlNGNiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0468075/,Tyene Sand,,Martell,"[""Areo Hotah"",""Maester Caleotte""]","[""Cersei Lannister""]",,,,,"[""Oberyn Martell"",""Ellaria Sand""]",,,,
61997c2bdee7e981f797108d,/name/nm0227759/,Peter Dinklage,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MDAwOTI0OV5BMl5BanBnXkFtZTcwNjA3NDg1Nw@@._V1_SX1500_CR0,0,1500,999_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MDAwOTI0OV5BMl5BanBnXkFtZTcwNjA3NDg1Nw@@._V1._SX100_SY140_.jpg,/character/ch0146096/,Tyrion Lannister,,Lannister,"[""Shae"",""Tywin Lannister""]",,,"[""Sansa Stark""]",,,"[""Tywin Lannister""]",,,"[""Daenerys Targaryen""]","[""Cersei Lannister"",""Jaime Lannister""]"
